SOURCE	TARGET	LEVEL
Role of hypnosis and investigators in shaping the narrative	Rolle der Hypnose und Ermittler bei der Gestaltung der Erzählung	0.12878284759051176
Blue Riband would overwhelm any possible carcinotron design, while also providing enough accuracy to directly guide interceptors.	Blue Riband würde jedes mögliche Karzinotron-Design überwältigen und gleichzeitig genügend Genauigkeit bieten, um Abfanggeräte direkt zu steuern.	0.21852428016770425
In July 2000, he admitted to conspiring to commit murder, extortion and other crimes.	Im Juli 2000 gab er zu, sich zu verschworen, um Mord, Erpressung und andere Verbrechen zu begehen.	0.9215668610981024
Adidas' cricket sponsorships include cricketers Lasith Malinga, Kieron Pollard, Dwayne Bravo and K. L. Rahul.	Zu Adidas Cricket-Patenschaften gehören die Cricketers Lasith Malinga, Kieron Pollard, Dwayne Bravo und K. L. Rahul.	0.6158344545098872
Waleszonia then successfully bunted and Paculba singled to score two more runs and keep the bases loaded.	Waleszonia dann erfolgreich gebündelt und Paculba einzeln, um zwei weitere Läufe zu punkten und halten die Basen geladen.	-1.220887000600314
"Fundamentals of Musical Acoustics" by Arthur H. Benade, Dover Publishing.	"Grundlagen musikalischer Akustik" von Arthur H. Benade, Dover Publishing.	0.2395387589010589
Joint mobilization of Sherbrooke Fusilier Regiment	Gemeinsame Mobilisierung des Sherbrooke Fusilier Regiments	0.22029364490478745
Meanwhile, the Etruscans raided the Roman territory around Veii, capturing prisoners and booty.	Inzwischen haben die Etrusker das römische Gebiet um Veii durchsucht und Gefangene und Beute gefangen genommen.	0.10136515919851148
On lap 17 Prost overtook both Hill and Senna whilst battling backmarkers.	In Runde 17 überholte Prost sowohl Hill als auch Senna im Kampf gegen Backmarker.	0.2120040718940252
In the afternoon, another 38 bombers escorted by 12 fighters raided the capital.	Am Nachmittag durchsuchten weitere 38 Bomber, die von 12 Kämpfern begleitet wurden, die Hauptstadt.	0.2802056896589958
In 7 AD Augustus sent Germanicus to Illyricum with a force of freemen and freedmen.	In 7 ANZEIGE schickte Augustus Germanicus zu Illyricum mit einer Kraft der Freier und Freier.	-2.0303699450948787
Fideicommissum subject to a si sine liberis condition	Fideicommissum unterliegt einer si sine liberis Bedingung	0.03797716026610698
The "higher elevation" campsites included Stockade, Bailey Hill and Hickory Hill.	Zu den "höher gelegenen" Campingplätzen gehörten Stockade, Bailey Hill und Hickory Hill.	0.4133931959987243
As Egypt came under foreign domination and decline, the Pharaohs depended on the Greeks as mercenaries and even advisors.	Als Ägypten unter Fremdherrschaft und Niedergang kam, waren die Pharaonen von den Griechen als Söldnern und sogar Beratern abhängig.	0.3386511797236908
Freemasonry became also popular, especially among the magnates.	Auch die Freimaurerei wurde populär, vor allem bei den Magnaten.	0.33135690298272386
Zhou survived the purges of other top officials during the Cultural Revolution.	Zhou überlebte die Säuberungen anderer Spitzenbeamter während der Kulturrevolution.	0.6522344752704106
1 Guard to cede his command to the Subaltern of No.1 Guard.	1 Wache, um seinen Befehl an die Subaltern von Nr.1 Wache abzulegen.	-1.786010316617166
In 2004, TransAtlantic Lines outbid Sealift Incorporated for the transport contract between Singapore and Diego Garcia.	2004 überbot TransAtlantic Lines Sealift Incorporated für den Transportvertrag zwischen Singapur und Diego Garcia.	0.4003304727571561
After Kratos kills Magni, Modi flees, but later returns and ambushes them.	Nachdem Kratos Magni getötet hat, flieht Modi, kehrt aber später zurück und überfällt sie.	0.3407768532839845
Naval Computer and Telecommunications Station Far East Detachment Diego Garcia operates a detachment in Diego Garcia.	Naval Computer and Telecommunications Station Far East Detachment Diego Garcia betreibt eine Abteilung in Diego Garcia.	0.4199435196081602
Common synthetic fibers include acrylics, polyesters such as dacron and ingeo, nylon and other polyamides, and olefins such as polypropylene.	Zu den üblichen synthetischen Fasern gehören Acryl, Polyester wie Dacron und Ingeo, Nylon und andere Polyamide sowie Olefine wie Polypropylen.	0.27108802179461805
The typhoon then curved north as it rounded a subtropical ridge, although unlike most recurving tropical cyclones, a TUTT cell prevented.	Der Taifun kurvte dann nach Norden, als er einen subtropischen Grat umrundete, obwohl im Gegensatz zu den meisten tropischen Zyklonen eine TUTT-Zelle verhinderte.	-2.2287594668355046
Grabbing the Cosmic Tuning Tower, the Devastator leaps into space and lands on the Challenger's Mountain, planting the tower on top of it.	Der Devastator greift nach dem Kosmischen Tuning Tower, springt in den Weltraum und landet auf dem Challenger 's Mountain und pflanzt den Turm darüber.	-0.27627818280869193
Finally, the basilar artery divides into two posterior cerebral arteries.	Schließlich teilt sich die Arteria basilar in zwei Hinterhirnarterien auf.	-0.3890854856008141
Lieutenant CF Grieve and FJ Reynolds Toured South Africa in 1938 with the British Lions.	Leutnant CF Grieve und FJ Reynolds feierten 1938 Südafrika mit den britischen Löwen.	0.00201635194623756
The right coronary artery supplies the right atrium, right ventricle, and lower posterior sections of the left ventricle.	Die rechte Koronarararterie versorgt den rechten Vorhof, den rechten Ventrikel und den unteren hinteren Teil des linken Ventrikels.	-0.37832793883874377
On Day 56, Ian nominated Frank and Jenn for eviction.	Am Tag 56 nominierte Ian Frank und Jenn für die Räumung.	0.8986447088274391
From Enlightenment to Romanticism in 18th Century Europe Holmes, Richard.	Von Aufklärung zur Romantik im Europa des 18. Jahrhunderts Holmes, Richard.	-0.6464610435680068
On July 1, 1840, Buckner enrolled at the United States Military Academy.	Am 1. Juli 1840 schrieb sich Buckner an der United States Military Academy ein.	0.4744293273511113
Isaac's painting depicts Hiro brandishing a sword while encountering a carnivorous theropod dinosaur, seemingly confirming Hiro's earlier fears.	Isaaks Gemälde zeigt Hiro, wie er ein Schwert schwingt, während er einem fleischfressenden Theropoden-Dinosaurier begegnet, was Hiros frühere Ängste offenbar bestätigt.	-0.35695103116030164
In a dream, Gold celebrates Henry's birthday in the pawnshop along with David, Emma, Mary Margaret and Neal.	Im Traum feiert Gold zusammen mit David, Emma, Mary Margaret und Neal Henrys Geburtstag im Pfandhaus.	-0.20740163544493853
Fanning a revolver can batter the cylinder bolt and prevent a solid lockup.	Durch Fanning eines Revolvers kann der Zylinderbolzen gestochen werden und eine feste Verriegelung verhindert werden.	0.5168035498475844
Arjun threatens Aditya and makes him confess his misdeed.	Arjun bedroht Aditya und lässt ihn seine Missetat bekennen.	-0.1881770496733101
In May 1798, a French privateer captured a merchant vessel off of the New York Harbor.	Im Mai 1798 eroberte ein französischer Privatmann ein Handelsschiff vor dem Hafen von New York.	0.6301634196404138
Able to erupt into a massive supernova capable of engulfing entire cities.	Kann in eine massive Supernova ausbrechen, die ganze Städte verschlingen kann.	-2.06087302361995
The exhibit provided new homes for the zoo's siamangs and pygmy marmosets.	Die Ausstellung stellte neue Häuser für die Siamangs und Pygmäen des Zoos bereit.	1.0437116169974319
Kraus accused Schober of "fecklessness, deceitfulness, and abuse of power" and called for Schober to resign.	Kraus beschuldigte Schober der "Halslosigkeit, Täuschung und Machtmissbrauch" und forderte Schober zum Rücktritt auf.	-0.16272739346818615
The Hampshire Brigade crossed the River Fiumicino, and then the Rubicon.	Die Hampshire Brigade überquerte den Fluss Fiumicino und dann den Rubicon.	0.4864501078499167
The Museum Center Museum of Archaeology and Ethnography Azerbaijan State Carpet Museum Azerbaijan Museum of Geology	Museum Center Museum für Archäologie und Ethnographie Aserbaidschan Staatliches Teppichmuseum Aserbaidschan Museum für Geologie	0.012588556543728277
The South Carolina Convention then met and rescinded its nullification ordinance, but in a final show of defiance, nullified the Force Bill.	Die South Carolina Convention traf sich dann und hob ihre Nichtigkeitsurteil, aber in einer letzten Show der Missachtung, hob die Force Bill.	-1.6539603267521603
I wait to hear the spoutings of great things from the Peripatetics to maintain the immutability of the skies.'	Ich warte auf die Ausgießungen großer Dinge von den Peripatetikern, um die Unveränderlichkeit des Himmels aufrechtzuerhalten ".	0.14804500276985338
Serbia reciprocated with the genocide lawsuit against the Republic of Croatia on 4 January 2010.	Serbien reagierte mit der Völkermordklage gegen die Republik Kroatien am 4. Januar 2010.	0.5327087475597466
Iberian Union, Restoration and early Brigantine era	Iberische Union, Restaurierung und frühes Brigantin-Zeitalter	0.05773405596348545
Phillip Drum built a woolen mill near the carding mill in 1835.	Phillip Drum baute 1835 eine Wollmühle in der Nähe der Kardiermühle.	-0.2744893682879789
Grandchildren Abigail Aldrich "Abby" Rockefeller and John Davison Rockefeller III became philanthropists.	Enkelkinder Abigail Aldrich "Abby" Rockefeller und John Davison Rockefeller III wurden Philanthropen.	0.21514644882177766
The Cub bullpen shut out the Braves for the remainder of the game as the Cubs won again.	Der Cub Stift schloß die Braves für den Rest des Spiels aus, als die Cubs wieder gewannen.	-0.2621187131745741
Pecked carvings of "eyebrows" are found on a lintel inside Holm of Papa Westray south chambered cairn, Orkney.	Gefleckte Schnitzereien von "Augenbrauen" sind auf einem Sturz in Holm von Papa Westray südlichen kammerförmigen cairn, Orkney gefunden.	0.2257198819160448
The hippocampus has a generally similar appearance across the range of mammals, from monotremes such as the echidna to primates such as humans.	Der Hippocampus hat im Allgemeinen ein ähnliches Erscheinungsbild im gesamten Spektrum der Säugetiere, von Monotremen wie der Echidna bis zu Primaten wie Menschen.	-0.0930697207500078
3rd Battalion reactivated at Schofield Barracks with the 25th Division and inactivated on 15 July 1995.	3. Bataillon reaktiviert in Schofield Barracks mit der 25. Division und inaktiviert am 15. Juli 1995.	0.1102392346010182
Hippopotamus coexist with a variety of formidable predators.	Hippopotamus koexistieren mit einer Vielzahl gewaltiger Raubtiere.	0.20676436192108405
"Private Ivanov, dig a trench from the fence to lunchtime!"	"Privat Iwanow, graben Sie einen Graben aus dem Zaun zur Mittagszeit!"	0.0038724066884195936
His assistant Hilary Curtis spontaneously kissed him at the Delia Project Valentine's Day Benefit, but he seemed more intrigued with Kelly Andrews.	Seine Assistentin Hilary Curtis küßte ihn spontan beim Delia Project Valentine 's Day Benefit, aber er schien mehr von Kelly Andrews fasziniert zu sein.	0.3826169744589718
He served more than 20 years as a vestryman and churchwarden for Fairfax Parish and Truro Parish, Virginia.	Er diente mehr als 20 Jahre als Sakralmann und Kirchenwärter für Fairfax Parish und Truro Parish, Virginia.	0.336855954273855
The carcinogen acrolein and its derivatives also contribute to the chronic inflammation present in COPD.	Auch das krebserregende Acrolein und seine Derivate tragen zur chronischen Entzündung bei.	1.0009471354748951
The monsoon trough spawned a tropical depression on August 11, just west of Ujelang Atoll.	Der Monsuntrog verursachte am 11. August westlich des Ujelang Atolls eine tropische Depression.	0.44674837853426896
Meanwhile, Fero and his comrades ride through the Wastelands to Vulcanus.	In der Zwischenzeit reiten Fero und seine Kameraden durch die Wastelands nach Vulcanus.	0.3704596034940438
Mongrol tears Warmonger apart in a rage when makes the mistake of disparaging Lara.	Mongrol reißt Warmonger in Wut auseinander, wenn er den Fehler macht, Lara zu verunglimpfen.	0.33135690298272386
The Ute Mountain Tribal Park abuts Mesa Verde National Park and includes many Ancestral Puebloan ruins.	Der Ute Mountain Tribal Park liegt im Mesa Verde National Park und umfasst viele Ruinen der Ahnenpuebleihe.	0.00699546912792039
Robert Glasgow, 83, American organist and University of Michigan professor emeritus.	Robert Glasgow, 83, amerikanischer Organist und emeritierter Professor der University of Michigan.	0.19704743700836547
The Aussie natives include a bandicoot, a lady wallaby, and a mustachioed, aviator kangaroo named "Basher".	Die Aussie Eingeborenen gehören eine Bandicoot, eine Dame wallaby, und ein Mustachioed, Flieger Känguru namens "Basher".	0.10950942775509864
The murals on the first terrace featured a reoccurring red and orange reptile, resembling an iguana.	Die Wandmalereien auf der ersten Terrasse waren mit einem wiederkehrenden roten und orangefarbenen Reptil versehen, das einem Leguan ähnelte.	-0.049340101101116265
On July 16, 2016 Korn premiered a new song, "Rotting in Vain", at Chicago Open Air Festival.	Am 16. Juli 2016 uraufgeführt Korn einen neuen Song, "Rotting in Vain", auf Chicago Open Air Festival.	-2.833549959109256
Lead poisoning inhibits excretion of the waste product urate and causes a predisposition for gout, in which urate builds up.	Bleivergiftung hemmt die Ausscheidung des Abfallprodukts Urat und verursacht eine Veranlagung für Gicht, in der sich Urat aufbaut.	-0.1267284538980589
